id,stream_id,question_text,answer,task_category,min_fps,source_url,clip_start_sec,clip_end_sec,haystack_file,haystack_subset,haystack_window_start_sec,haystack_window_duration_sec,insertion_offset_sec,position_bin,stream_needle_start_sec,stream_needle_end_sec,stream_cert_start_sec,stream_cert_end_sec,stream_query_time_sec
fpsbench_000317,fpsstream_000315,In what order the dribbles done by the man are in sync and out of sync,D,action_order,15,https://www.youtube.com/watch?v=nLvr8q0zjBM,237.0,247.0,order_31.mp4,order,1.362,589.99,498.125,late,498.125,508.135,498.125,508.125,508.125
fpsbench_000318,fpsstream_000316,What is the sequence of actions done by the team in green?,C,action_order,4,https://www.youtube.com/watch?v=FXGt1SesXTg,211.0,218.0,count_187.mp4,count,618.363,592.993,152.309,early,152.309,159.316,152.309,159.309,159.309
fpsbench_000319,fpsstream_000317,What is the order of attacks performed by the male character?,B,action_order,7,https://www.youtube.com/watch?v=L63kTiVK7b4,125.0,129.0,subPlot_new_all_126.mp4,subPlot,3150.534,595.996,317.071,middle,317.071,321.075,317.071,321.071,321.071
fpsbench_000320,fpsstream_000318,What is the order of attacks performed by the female character?,A,action_order,8,https://www.youtube.com/watch?v=UqaXqnnuPMk,69.0,73.0,order_126.mp4,order,23.316,596.0,484.329,late,484.329,488.329,484.329,488.329,488.329
fpsbench_000321,fpsstream_000319,Which of these about the swimmers is true?,C,synchronization_assessment,6,https://www.youtube.com/watch?v=BuH0PtCdrGs,94.0,102.0,subPlot_new_all_197.mp4,subPlot,259.439,591.992,161.896,early,161.896,169.904,163.896,166.896,166.896
fpsbench_000322,fpsstream_000320,Is the US swimmer and the other swimmer synchronous?,D,synchronization_assessment,5,https://www.youtube.com/watch?v=fQ-1RydX0oU,42.0,48.0,subPlot_new_all_14.mp4,subPlot,66.191,594.0,290.598,middle,290.598,296.598,291.598,296.598,296.598
fpsbench_000323,fpsstream_000321,Are the three swimmers synchronous?,D,synchronization_assessment,6,https://www.youtube.com/watch?v=hYXjMAN-9Vo,0.0,9.0,subPlot_new_all_114.mp4,subPlot,71.383,591.0,529.017,late,529.017,538.017,529.017,531.017,531.017
fpsbench_000324,fpsstream_000322,Which of these is false?,A,synchronization_assessment,5,https://www.youtube.com/watch?v=fQ-1RydX0oU,93.0,107.0,subPlot_new_all_22.mp4,subPlot,161.432,586.0,160.287,early,160.287,174.287,162.287,164.287,164.287
fpsbench_000325,fpsstream_000323,"When the red player goes for a layup, does he or the player guarding him leave the ground first?",A,synchronization_assessment,7,https://www.youtube.com/watch?v=aAlulIegHjU,25.0,35.0,subPlot_new_all_83.mp4,subPlot,143.718,589.99,328.602,middle,328.602,338.612,335.602,336.602,336.602
fpsbench_000326,fpsstream_000324,Is the person snapping his fingers synchronously?,A,synchronization_assessment,7,https://www.youtube.com/watch?v=zLNmW72Ztxw,5.0,12.0,count_229.mp4,count,3921.239,592.993,463.724,late,463.724,470.731,464.724,466.724,466.724
fpsbench_000327,fpsstream_000325,Which of these is true?,B,synchronization_assessment,4,https://www.youtube.com/watch?v=zLNmW72Ztxw,42.0,55.0,order_20.mp4,order,71.274,586.987,133.235,early,133.235,146.248,138.235,140.235,140.235
fpsbench_000328,fpsstream_000326,Did they all flash their suits fully open at the same time?,C,synchronization_assessment,5,https://www.youtube.com/watch?v=gaqaT2-Jcxk,102.0,112.0,movie101_57.mp4,movie101,118.492,590.0,295.076,middle,295.076,305.076,299.076,302.076,302.076
fpsbench_000329,fpsstream_000327,Which of these is false about the musicians in the first row?,C,synchronization_assessment,5,https://www.youtube.com/watch?v=zLNmW72Ztxw,72.0,79.0,subPlot_new_all_15.mp4,subPlot,399.287,592.993,460.332,late,460.332,467.339,463.332,466.332,466.332
fpsbench_000330,fpsstream_000328,Are the dancers synchronous when they raise their right hand and turn counterclockwise?,D,synchronization_assessment,4,https://www.youtube.com/watch?v=o91jTgnMJRo,19.0,31.0,subPlot_new_all_159.mp4,subPlot,65.924,587.988,152.644,early,152.644,164.656,159.644,164.644,164.644
fpsbench_000331,fpsstream_000329,What are the sequence of actions done by the couple dancing?,A,action_order,4,https://www.youtube.com/watch?v=JJGhq_ihXQk,65.0,74.0,subPlot_new_all_139.mp4,subPlot,1432.51,590.991,242.015,middle,242.015,251.024,242.015,251.015,251.015
fpsbench_000332,fpsstream_000330,What action does the couple do just after the man takes a round dancing around the woman?,D,action_order,6,https://www.youtube.com/watch?v=2fqFysTvHUs,85.0,95.0,subPlot_new_all_34.mp4,subPlot,38.809,589.99,440.294,late,440.294,450.304,443.294,448.294,448.294
fpsbench_000333,fpsstream_000331,What action does the girl do just after shaking her head?,B,action_order,5,https://www.youtube.com/watch?v=XYiefbL_kss,113.0,123.0,order_64.mp4,order,62.199,589.989,93.492,early,93.492,103.503,97.492,100.492,100.492
fpsbench_000334,fpsstream_000332,Which of the following options best describes the sequence of actions performed by the skateboarder?,B,action_order,6,https://www.youtube.com/watch?v=SjaZde6HMVM,93.0,101.0,subPlot_new_all_89.mp4,subPlot,46.716,591.992,347.629,middle,347.629,355.637,347.629,355.629,355.629
fpsbench_000335,fpsstream_000333,What is the correct sequence of offensive actions performed by the team in maroon?,D,action_order,5,https://www.youtube.com/watch?v=IhvCo_M_4Ik,93.0,103.0,subPlot_new_all_97.mp4,subPlot,1123.583,589.99,438.42,late,438.42,448.43,438.42,448.42,448.42
fpsbench_000336,fpsstream_000334,Did the drummer hit the cymbal just after the violinist finishes?,D,action_order,10,https://www.youtube.com/watch?v=P5pK0pGYrPI,230.0,240.0,count_232.mp4,count,1810.465,589.99,148.758,early,148.758,158.768,152.758,155.758,155.758
fpsbench_000337,fpsstream_000335,Did the singer shake hand before the violinist ends or after?,A,action_order,4,https://www.youtube.com/watch?v=P5pK0pGYrPI,305.0,315.0,order_229.mp4,order,14.638,589.99,343.16,middle,343.16,353.17,348.16,351.16,351.16
fpsbench_000338,fpsstream_000336,What action did the drummer do just before hitting the cymbal for the first time?,C,action_order,7,https://www.youtube.com/watch?v=742OEZN5t8I,116.0,123.0,ego_71.mp4,ego,88.029,592.932,448.149,late,448.149,455.217,449.149,453.149,453.149
fpsbench_000339,fpsstream_000337,What are the sequence of actions done by the boxer wearing black gloves?,A,action_order,5,https://www.youtube.com/watch?v=8psI97HOeyA,107.0,116.0,count_23.mp4,count,294.618,591.0,66.023,early,66.023,75.023,66.023,75.023,75.023
fpsbench_000340,fpsstream_000338,What action does the woman do just before the couple does the box step together?,C,action_order,5,https://www.youtube.com/watch?v=-3hsSm_W36E,75.0,85.0,order_25.mp4,order,115.53,590.0,308.079,middle,308.079,318.079,310.079,313.079,313.079
fpsbench_000341,fpsstream_000339,What are the sequence of actions done by the team in red and white stripes jersey?,B,action_order,4,https://www.youtube.com/watch?v=2YWuX0P9RR0,75.0,86.0,subPlot_new_all_26.mp4,subPlot,1306.566,589.0,473.472,late,473.472,484.472,473.472,484.472,484.472
fpsbench_000342,fpsstream_000340,What action does the yellow team player do immediately after receiving the first pass?,B,action_order,8,https://www.youtube.com/watch?v=nD79o_xZnN4,75.0,83.0,count_235.mp4,count,1339.566,592.0,68.42,early,68.42,76.42,70.42,73.42,73.42
fpsbench_000343,fpsstream_000341,What are the sequence of actions done by the team in blue jersey?,C,action_order,5,https://www.youtube.com/watch?v=bzPYi_n56wA,137.0,150.0,count_177.mp4,count,747.576,586.987,256.502,middle,256.502,269.515,256.502,269.502,269.502
fpsbench_000344,fpsstream_000342,What are the sequence of actions done by the team in white jersey?,D,action_order,4,https://www.youtube.com/watch?v=4buKZlyzJE4,0.0,10.0,count_220.mp4,count,101.863,589.99,492.294,late,492.294,502.304,492.294,502.294,502.294
fpsbench_000345,fpsstream_000343,What are the sequence of attacks done by the guy in the video game?,C,action_order,8,https://www.youtube.com/watch?v=L63kTiVK7b4,125.0,131.0,subPlot_new_all_87.mp4,subPlot,255.777,593.994,72.798,early,72.798,78.804,72.798,78.798,78.798
fpsbench_000346,fpsstream_000344,What order of attacks does the character on the left perform?,C,action_order,7,https://www.youtube.com/watch?v=nfXg8k0IAJU,30.0,35.0,order_19.mp4,order,23.196,595.0,310.323,middle,310.323,315.323,310.323,315.323,315.323
fpsbench_000347,fpsstream_000345,What is the order of actions performed by the character on the left?,A,action_order,6,https://www.youtube.com/watch?v=mIgpobzTQO4,105.0,111.0,order_139.mp4,order,37.467,594.0,449.231,late,449.231,455.231,450.231,455.231,455.231
fpsbench_000348,fpsstream_000346,"What kind of attack was performed on the 3rd hit of the combo, indicated by the combo counter?",C,fine_grained_motion,7,https://www.youtube.com/watch?v=FwFW5yYyz3Y,113.0,120.0,subPlot_new_all_27.mp4,subPlot,71.209,593.0,142.712,early,142.712,149.712,142.712,146.712,146.712
fpsbench_000349,fpsstream_000347,Are the cyclists in first and second place peddling in sync with each other?,D,synchronization_assessment,5,https://www.youtube.com/watch?v=TIKDrIFVDvM,29.0,35.0,order_2.mp4,order,98.857,594.0,350.592,middle,350.592,356.592,350.592,356.592,356.592
fpsbench_000350,fpsstream_000348,What is the third attack the character on the right lands on the character on the left,C,fine_grained_motion,8,https://www.youtube.com/watch?v=M6ESAxpe3u8,0.0,10.0,subPlot_new_all_123.mp4,subPlot,49.059,589.989,474.941,late,474.941,484.952,475.941,481.941,481.941
fpsbench_000351,fpsstream_000349,What is the hit that knocked down the character with blonde hair at the end of the video?,B,fine_grained_motion,6,https://www.youtube.com/watch?v=RciA4I8W_wg,64.0,72.0,order_114.mp4,order,57.747,591.992,94.671,early,94.671,102.679,99.671,102.671,102.671
fpsbench_000352,fpsstream_000350,What is the second hit by the blonde character that successfully deals damage?,B,fine_grained_motion,10,https://www.youtube.com/watch?v=RciA4I8W_wg,170.0,180.0,ego_47.mp4,ego,317.795,589.99,343.832,middle,343.832,353.842,347.832,350.832,350.832
fpsbench_000353,fpsstream_000351,"What is the second hit by the blonde character that lands on the other character, blocked or not?",B,fine_grained_motion,7,https://www.youtube.com/watch?v=RciA4I8W_wg,202.0,210.0,subPlot_new_all_70.mp4,subPlot,33.568,591.992,509.146,late,509.146,517.154,512.146,515.146,515.146
fpsbench_000354,fpsstream_000352,Which of the following actions are done by the drummer?,D,blink_and_miss,6,https://www.youtube.com/watch?v=MFoMU-V5L8M,0.0,8.0,subPlot_new_all_46.mp4,subPlot,182.174,592.0,94.059,early,94.059,102.059,95.059,100.059,100.059
fpsbench_000355,fpsstream_000353,Which of the following actions are not done by the drummer?,C,blink_and_miss,6,https://www.youtube.com/watch?v=MFoMU-V5L8M,18.0,27.0,order_118.mp4,order,21.2,591.0,286.376,middle,286.376,295.376,286.376,295.376,295.376
fpsbench_000356,fpsstream_000354,Which of the following actions are not done by the drummer?,C,blink_and_miss,6,https://www.youtube.com/watch?v=MFoMU-V5L8M,110.0,118.0,order_128.mp4,order,7.624,592.0,520.725,late,520.725,528.725,520.725,528.725,528.725
fpsbench_000357,fpsstream_000355,Which symbol gets hit for the first time last in this clip?,B,blink_and_miss,4,https://www.youtube.com/watch?v=H_AKbZmSwSs,86.0,92.0,subPlot_new_all_9.mp4,subPlot,33.774,593.994,133.991,early,133.991,139.997,133.991,139.991,139.991
fpsbench_000358,fpsstream_000356,"What is the first hit that causes damage, based on the health bars at the top of the screen?",B,fine_grained_motion,6,https://www.youtube.com/watch?v=YCNl1RvxBV0,12.0,23.0,subPlot_new_all_73.mp4,subPlot,20.437,588.989,244.274,middle,244.274,255.285,250.274,252.274,252.274
fpsbench_000359,fpsstream_000357,What is the second hit that the blonde character lands?,B,fine_grained_motion,8,https://www.youtube.com/watch?v=YCNl1RvxBV0,138.0,142.0,subPlot_new_all_181.mp4,subPlot,86.634,595.996,427.692,late,427.692,431.696,427.692,431.692,431.692
fpsbench_000360,fpsstream_000358,What color is the car that passes the dashcam as the car leaves the tunnel?,A,blink_and_miss,5,https://www.youtube.com/watch?v=Bs80UKN-Hps,44.0,51.0,order_160.mp4,order,3879.729,592.993,66.175,early,66.175,73.182,69.175,71.175,71.175
fpsbench_000361,fpsstream_000359,What motion is the leftmost person who appears after the car leaves the tunnel making?,B,fine_grained_motion,7,https://www.youtube.com/watch?v=Bs80UKN-Hps,58.0,64.0,subPlot_new_all_191.mp4,subPlot,1929.054,593.994,323.978,middle,323.978,329.984,325.978,328.978,328.978
fpsbench_000362,fpsstream_000360,What color stripes did the bus that appeared as the car enters the tunnel have?,B,blink_and_miss,4,https://www.youtube.com/watch?v=Bs80UKN-Hps,125.0,133.0,subPlot_new_all_184.mp4,subPlot,161.941,591.992,458.597,late,458.597,466.605,462.597,464.597,464.597
fpsbench_000363,fpsstream_000361,Which of these is true about the motion of the ball?,C,fine_grained_motion,5,https://www.youtube.com/watch?v=_bFpMLJfoMk,35.0,50.0,subPlot_new_all_94.mp4,subPlot,1318.259,584.985,161.769,early,161.769,176.784,171.769,173.769,173.769
fpsbench_000364,fpsstream_000362,"What other part of the drumkit, if any, does the Drummer hit at the same time as he hits the cymbal?",D,state_at_event,6,https://www.youtube.com/watch?v=p8fU6OofRlQ,45.0,50.0,subPlot_new_all_96.mp4,subPlot,132.397,595.0,343.145,middle,343.145,348.145,343.145,346.145,346.145
fpsbench_000365,fpsstream_000363,What gesture does the child on the right do as she is looking at the yellow character,B,fine_grained_motion,8,https://www.youtube.com/watch?v=0X9gPISNFMk,52.0,57.0,subPlot_new_all_164.mp4,subPlot,110.563,594.995,420.757,late,420.757,425.762,422.757,424.757,424.757
fpsbench_000366,fpsstream_000364,What facial expression is the man making as he shuts the door?,B,blink_and_miss,4,https://www.youtube.com/watch?v=FbbXbYKBC0s,15.0,20.0,subPlot_new_all_160.mp4,subPlot,204.944,594.995,159.323,early,159.323,164.328,161.323,163.323,163.323
fpsbench_000367,fpsstream_000365,What facial gesture does the blonde man make?,C,blink_and_miss,4,https://www.youtube.com/watch?v=FbbXbYKBC0s,33.0,40.0,surveil_115.mp4,surveil,29.403,592.993,316.083,middle,316.083,323.09,320.083,322.083,322.083
fpsbench_000368,fpsstream_000366,Which of the following facial gestures are not done by the blonde woman?,D,blink_and_miss,4,https://www.youtube.com/watch?v=FbbXbYKBC0s,43.0,55.0,subPlot_new_all_81.mp4,subPlot,101.012,587.988,412.093,late,412.093,424.105,416.093,422.093,422.093
fpsbench_000369,fpsstream_000367,The ball touches which of these items before falling into the pringles can?,D,fine_grained_motion,9,https://www.youtube.com/watch?v=_bFpMLJfoMk,89.0,102.0,subPlot_new_all_162.mp4,subPlot,17.224,586.987,107.644,early,107.644,120.657,117.644,119.644,119.644
fpsbench_000370,fpsstream_000368,Which of the following statements is true about the man playing the electric guitar?,C,synchronization_assessment,7,https://www.youtube.com/watch?v=Ct4luiAVJ-Q,106.0,115.0,order_108.mp4,order,48.9,591.0,312.104,middle,312.104,321.104,316.104,320.104,320.104
fpsbench_000371,fpsstream_000369,How many audience members are visible at the moment the camera zooms out from the horses singing?,B,state_at_event,5,https://www.youtube.com/watch?v=625874CYuw0,93.0,103.0,subPlot_new_all_33.mp4,subPlot,2046.165,590.0,437.593,late,437.593,447.593,440.593,441.593,441.593
fpsbench_000372,fpsstream_000370,What foot does the boxer step with when he throws a punch?,B,state_at_event,4,https://www.youtube.com/watch?v=N4Y8tMvOiuk,178.0,183.0,order_46.mp4,order,1.629,595.0,150.556,early,150.556,155.556,152.556,154.556,154.556
fpsbench_000373,fpsstream_000371,What foot does the boxer step with when he throws a punch?,B,state_at_event,7,https://www.youtube.com/watch?v=N4Y8tMvOiuk,234.0,238.0,order_27.mp4,order,48.455,596.0,318.377,middle,318.377,322.377,319.377,321.377,321.377
fpsbench_000374,fpsstream_000372,What text is showing right after as the player throws a grenade?,A,state_at_event,4,https://www.youtube.com/watch?v=TfRmy3LGa3I,198.0,208.0,count_14.mp4,count,66.906,589.99,496.669,late,496.669,506.679,499.669,500.669,500.669
fpsbench_000375,fpsstream_000373,What foot does the boxer step with when he throws a punch?,B,state_at_event,6,https://www.youtube.com/watch?v=N4Y8tMvOiuk,265.0,270.0,subPlot_new_all_31.mp4,subPlot,140.81,595.0,61.232,early,61.232,66.232,63.232,65.232,65.232
fpsbench_000376,fpsstream_000374,"What other part of the drumkit, if any, does the drummer hit at the same time as he hits the cymbal?",D,state_at_event,6,https://www.youtube.com/watch?v=CmxC-JGDNwQ,48.0,52.0,ego_36.mp4,ego,94.797,595.996,321.004,middle,321.004,325.008,323.004,325.004,325.004
fpsbench_000377,fpsstream_000375,"When the drummer hits the crash cymbal for the third time, does he hit any other part of the drum simultaneously",A,state_at_event,10,https://www.youtube.com/watch?v=sMcCLneEFkg,68.0,75.0,subPlot_new_all_115.mp4,subPlot,142.47,593.0,475.156,late,475.156,482.156,475.156,478.156,478.156
fpsbench_000378,fpsstream_000376,"When the drummer hits the right-most crash cymbal, what other part of the drumkit, if any, does he hit at the same time?",D,state_at_event,5,https://www.youtube.com/watch?v=AyWJ65Fo7sg,69.0,72.0,count_20.mp4,count,527.817,596.997,126.389,early,126.389,129.392,126.389,129.389,129.389
