video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,blind,retrieve_size,chunk_size
star__F5TL0,599,ASI,Which object did the person close before they took the cup/glass/bottle?,"['The door.', 'The refrigerator.', 'The closet/cabinet.', 'The paper/notebook.']",The refrigerator.,B,C) The closet/cabinet.,C,0.0,21.0,0,0,1.0,False,True,64,1
star__H41MY,608,ASI,Which object did the person take before they drank from the cup/glass/bottle?,"['The phone/camera.', 'The sandwich.', 'The book.', 'The blanket.']",The sandwich.,B,B) The sandwich.,B,100.0,10.0,0,0,1.0,False,True,64,1
star__ICL1M,627,ASI,Which object did the person close before they drank from the cup/glass/bottle?,"['The book.', 'The window.', 'The closet/cabinet.', 'The door.']",The book.,A,A) The book.,A,100.0,22.0,0,0,1.0,False,True,64,1
star__JLGLU,595,ASI,What did the person do to the towel before closing the door?,"['Put down.', 'Threw.', 'Tidied up.', 'Took.']",Took.,D,D) Took.,D,100.0,28.0,0,0,1.0,False,True,64,1
star__KLP7V,616,ASI,Which object did the person put down before they drank from the cup/glass/bottle?,"['The clothes.', 'The broom.', 'The box.', 'The picture.']",The box.,C,C) The box.,C,100.0,19.0,0,0,1.0,False,True,64,1
star__KXCSL,609,ASI,What happened before the person closed the refrigerator?,"['Put down the food.', 'Took the food.', 'Took the picture.', 'Put down the pillow.']",Took the picture.,C,C) Took the picture.,C,100.0,8.0,0,0,1.0,False,True,64,1
star__LSVHK,606,ASI,What did the person do to the towel before opening the door?,"['Threw.', 'Tidied up.', 'Took.', 'Put down.']",Threw.,A,C) Took.,C,0.0,25.0,0,0,1.0,False,True,64,1
star__MNC10,604,ASI,What did the person do to the broom before taking the box?,"['Sat on.', 'Put down.', 'Tidied up.', 'Threw.']",Threw.,D,B) Put down.,B,0.0,17.0,0,0,1.0,False,True,64,1
star__NLWBW,598,ASI,What did the person do to the bag before drinking from the cup/glass/bottle?,"['Put down.', 'Threw.', 'Opened.', 'Took.']",Put down.,A,D) Took.,D,0.0,40.0,0,0,1.0,False,True,64,1
star__NVGDG,597,ASI,Which object did the person sit on before they took the blanket?,"['The bed.', 'The bag.', 'The sofa/couch.', 'The shoe.']",The sofa/couch.,C,A) The bed.,A,0.0,17.0,0,0,1.0,False,True,64,1
star__OVFR0,588,ASI,What did the person do to the book before opening the door?,"['Lied on.', 'Took.', 'Put down.', 'Threw.']",Put down.,C,B) Took.,B,0.0,17.0,0,0,1.0,False,True,64,1
star__P2UBC,612,ASI,Which object did the person sit on before they came to the door?,"['The table.', 'The paper/notebook.', 'The sofa/couch.', 'The bed.']",The sofa/couch.,C,D) The bed.,D,0.0,29.0,0,0,1.0,False,True,64,1
star__P4DL9,594,ASI,What happened before the person took the pot?,"['Closed the refrigerator.', 'Took the box.', 'Threw the broom.', 'Opened the book.']",Closed the refrigerator.,A,A) Closed the refrigerator.,A,100.0,12.0,0,0,1.0,False,True,64,1
star__PDRVY,625,ASI,What happened before the person closed the closet/cabinet?,"['Put down the food.', 'Threw the pillow.', 'Threw the clothes.', 'Took the bag.']",Took the bag.,D,A) Put down the food.,A,0.0,24.0,0,0,1.0,False,True,64,1
star__PV745,630,ASI,What happened before the person put on the clothes?,"['Opened the bag.', 'Threw the pillow.', 'Took the laptop.', 'Took the box.']",Took the box.,D,A) Opened the bag.,A,0.0,60.0,0,0,1.0,False,True,64,1
star__R971Z,610,ASI,What happened before the person held the mirror?,"['Put down the food.', 'Put down the shoe.', 'Took the blanket.', 'Put down the pillow.']",Put down the shoe.,B,A) Put down the food.,A,0.0,21.0,0,0,1.0,False,True,64,1
star__RAQNI,590,ASI,What happened before the person put down the clothes?,"['Put down the clothes.', 'Tidied up the blanket.', 'Took the blanket.', 'Washed the cup/glass/bottle.']",Tidied up the blanket.,B,C) Took the blanket.,C,0.0,18.0,0,0,1.0,False,True,64,1
star__STAFD,591,ASI,Which object did the person eat before they threw the clothes?,"['The sandwich.', 'The medicine.', 'The refrigerator.', 'The towel.']",The sandwich.,A,A) The sandwich.,A,100.0,46.0,0,0,1.0,False,True,64,1
star__TAZGF,615,ASI,Which object did the person put down before they sat on the sofa/couch?,"['The picture.', 'The bed.', 'The book.', 'The food.']",The food.,D,C) The book.,C,0.0,10.0,0,0,1.0,False,True,64,1
star__VUOQF,603,ASI,Which object did the person open before they held the food?,"['The door.', 'The sandwich.', 'The laptop.', 'The closet/cabinet.']",The closet/cabinet.,D,B) The sandwich.,B,0.0,33.0,0,0,1.0,False,True,64,1
star__VVTJJ,602,ASI,Which object did the person put down before they sat at the table?,"['The sandwich.', 'The phone/camera.', 'The cup/glass/bottle.', 'The dish.']",The cup/glass/bottle.,C,B) The phone/camera.,B,0.0,10.0,0,0,1.0,False,True,64,1
star__WJ1E7,629,ASI,What did the person do to the shoe before sitting at the table?,"['Put down.', 'Threw.', 'Washed.', 'Took.']",Put down.,A,D) Took.,D,0.0,23.0,0,0,1.0,False,True,64,1
star__WRW74,611,ASI,What happened before the person held the dish?,"['Threw the clothes.', 'Opened the box.', 'Put down the box.', 'Opened the refrigerator.']",Opened the box.,B,B) Opened the box.,B,100.0,19.0,0,0,1.0,False,True,64,1
star__X4DOF,624,ASI,What did the person do to the pillow before watching outside the window?,"['Sat on.', 'Threw.', 'Put down.', 'Took.']",Took.,D,D) Took.,D,100.0,8.0,0,0,1.0,False,True,64,1
star__X8XQE,605,ASI,Which object did the person close before they held the phone/camera?,"['The window.', 'The book.', 'The closet/cabinet.', 'The door.']",The closet/cabinet.,C,D) The door.,D,0.0,38.0,0,0,1.0,False,True,64,1
star__ZCH1J,622,ASI,What happened before the person held the food?,"['Took the sandwich.', 'Opened the bag.', 'Tidied up the table.', 'Put down the picture.']",Opened the bag.,B,A) Took the sandwich.,A,0.0,5.0,0,0,1.0,False,True,64,1
youcook2__-Ju39A-G0Dk,583,ASI,What does the person do before add a little bit salt and black pepper to the pot,"['add garlic paste to the pot', 'pour the soup on the macaroni', 'add chopped onion to the pot', 'add some basil to the pot']",add some basil to the pot,D,C) add chopped onion to the pot,C,0.0,204.0,0,0,1.0,False,True,64,1
youcook2__-dh_uGahzYo,564,ASI,What does the person do before heat some ghee in a pan,"['add cumin seeds green cardamom cinnamon sticks to a blender', 'add the blended spice to the pot', 'add the mixture', 'add the black cardamom to the pan']",add cumin seeds green cardamom cinnamon sticks to a blender,A,D) add the black cardamom to the pan,D,0.0,138.0,0,0,1.0,False,True,64,1
youcook2__2heP32bqOV0,546,ASI,What does the person do before cut the onion into slices,"['mix paprika and pepper with the meat', 'add water to the pot', 'add oil to a pot', 'cook the onions in the pot']",mix paprika and pepper with the meat,A,C) add oil to a pot,C,0.0,147.0,0,0,1.0,False,True,64,1
youcook2__2iWUUcW08ac,577,ASI,What does the person do after when the edge turns brown flip the pancakes,"['sift flour sugar baking powder baking soda and salt into a bowl', 'pour maple syrup on top', 'pour batter onto the pan', 'separate the egg white and egg yolk and whisk the egg whites']",pour maple syrup on top,B,B) pour maple syrup on top,B,100.0,386.0,0,0,1.0,False,True,64,1
youcook2__3V4MxH2GuIU,574,ASI,What does the person do before cut some chicken breast into pieces,"['chop some red onions red pepper and green pepper into square pieces', 'add some teriyaki sauce on all the pieces and mix them up by hand', 'wash some skewers by soaking in water', 'place the kabobs on the grill']",chop some red onions red pepper and green pepper into square pieces,A,A) chop some red onions red pepper and green pepper into square pieces,A,100.0,134.0,0,0,1.0,False,True,64,1
youcook2__3meb_5kcPFg,569,ASI,What does the person do before roughly chop garlic and peppers and add them to the bowl,"['pour some olive oil on the kabob', 'pour olive oil on shrimp', 'cut up some onions and peppers into squares', 'skewer the vegetables and shrimps']",pour olive oil on shrimp,B,D) skewer the vegetables and shrimps,D,0.0,75.0,0,0,1.0,False,True,64,1
youcook2__DBgap0YANhs,575,ASI,What does the person do after mix fried onions with the rice,"['mix the potatoes and onions in', 'add mint coriander tumeric chili powder masala salt and tomatos to the bowl', 'layer rice on top of the vegetables', 'add oil ginger and garlic to a pot']",layer rice on top of the vegetables,C,C) layer rice on top of the vegetables,C,100.0,362.0,0,0,1.0,False,True,64,1
youcook2__DpuofwnCI8A,543,ASI,What does the person do after add the mashed chick peas and the whole chick peas to the pan and stir,"['garnish with cilantro leaves and stir', 'pour oil onto a hot pan', 'add grated onion to the pan and stir', 'add garlic ginger paste to the pan and stir']",garnish with cilantro leaves and stir,A,D) add garlic ginger paste to the pan and stir,D,0.0,438.0,0,0,1.0,False,True,64,1
youcook2__E9O9-6TQUw0,562,ASI,What does the person do before cover the pork in plastic wrap and pound,"['cut the pork into slices', 'mix eggs milk salt and pepper together', 'melt butter in the pan', 'sprinkle salt and pepper on top of the meat']",cut the pork into slices,A,D) sprinkle salt and pepper on top of the meat,D,0.0,120.0,0,0,1.0,False,True,64,1
youcook2__HBUz55JRRm8,540,ASI,What does the person do before mash the boiled potatos with butter salt and pepper,"['add parsley to the pot', 'layer the potatos in the dish', 'bake the dish in the oven', 'transfer the meat mixutre to a dish']",add parsley to the pot,A,B) layer the potatos in the dish,B,0.0,405.0,0,0,1.0,False,True,64,1
youcook2__LQDP3xm8aRk,549,ASI,What does the person do before add a little black pepper,"['remove sausages from pan', 'add a sliced onion to the sausage pan', 'take out mint from peas and add butter and salt then mash', 'add a little oil to a pan and add sausages on low heat']",add a little oil to a pan and add sausages on low heat,D,C) take out mint from peas and add butter and salt then mash,C,0.0,123.0,0,0,1.0,False,True,64,1
youcook2__NRovp9c9e-4,541,ASI,What does the person do after add chicken salt coriander leaves and garam masala powder and mix well,"['heat oil in a pan and add cinnamon green cardamom and cloves', 'add grated onion and cook until the onion turns brown', 'cover the pan', 'add tomato puree and salt and mix']",cover the pan,C,B) add grated onion and cook until the onion turns brown,B,0.0,530.0,0,0,1.0,False,True,64,1
youcook2__NXnQys_ejeg,565,ASI,What does the person do before place the strained rice on a plate,"['serve in a bowl with sauce on the side', 'cover the pot with a lid', 'add paneer chilis mint and seasoning to the vegetables and stir', 'add vegetables and salt to the onions and stir']",add vegetables and salt to the onions and stir,D,A) serve in a bowl with sauce on the side,A,0.0,350.0,0,0,1.0,False,True,64,1
youcook2__OF-Zh5FrxGc,576,ASI,What does the person do before drain the pasta,"['add red pepper to the sauce', 'add the parsley to the sauce', 'add cream to the sauce', 'pour in the vodka and tomato sauce']",pour in the vodka and tomato sauce,D,D) pour in the vodka and tomato sauce,D,100.0,329.0,0,0,1.0,False,True,64,1
youcook2__PQ97HXmsFR0,580,ASI,What does the person do after now add the rolls into the hot oil and cook for 6- 8minutes until they are light golden brown,"['put the mixture on edge roll and fold it tucking in edges and at the end spread corn starch mixture', 'once it is done remove from the microwave and stir it around to mix the ingredients', 'once the rolls turn brown remove and place them on a plate with paper towels and serve', 'broccoli slaw in a bowl add 1 tbsp peanut oil grated ginger chopped green onions and 2 tsps chopped garlic']",once the rolls turn brown remove and place them on a plate with paper towels and serve,C,C) once the rolls turn brown remove and place them on a plate with paper,C,100.0,458.0,0,0,1.0,False,True,64,1
youcook2__PYjrGqPHGhY,560,ASI,What does the person do before mix together an egg butter and butter milk,"['pour some batter onto the pan', 'mix together flour baking powder baking soda salt and sugar', 'spray the pan with a nonstick spray', 'after bubbles form flip the pancake']",mix together flour baking powder baking soda salt and sugar,B,B) mix together flour baking powder baking soda salt and sugar,B,100.0,87.0,0,0,1.0,False,True,64,1
youcook2__R-EnNr_oH8A,548,ASI,What does the person do before cut the beef into thin long slices,"['put some grape seed oil into a pan add chopped onions and fry till translucent', 'add pepper to the marinade mixture', 'add grape seed oil to a pan and spread it all around', 'add grated fresh pear to the marinade mix well and keep aside']",add grated fresh pear to the marinade mix well and keep aside,D,C) add grape seed oil to a pan and spread it all around,C,0.0,186.0,0,0,1.0,False,True,64,1
youcook2__TMpt-41UTOk,563,ASI,What does the person do after boil the wrapped pierogies in boiling salted water,"['fry the boiled pierogies with a little oil in a pan and then serve', 'combine the meat with half of the onion salt bay leaf dried mushrooms peppercorns and water', 'wrap the meat mixture in the small dough portions', 'keep rolling until you get 1 to 2 mm thick dough']",fry the boiled pierogies with a little oil in a pan and then serve,A,A) fry the boiled pierogies with a little oil in a pan and,A,100.0,446.0,0,0,1.0,False,True,64,1
youcook2__T_fPNAK5Ecg,568,ASI,What does the person do after add milk to the onions and stir,"['add salt pepper and flour to the onions', 'add butter and onions to the pan', 'mash the potatoes with a masher']",mash the potatoes with a masher,C,A) add salt pepper and flour to the onions,A,0.0,225.0,0,0,1.0,False,True,64,1
youcook2__T_o_T3LEYLY,587,ASI,What does the person do before place the fillings on one end of the rice paper and roll,"['place the rolls in a pan of hot oil', 'wipe the rice paper with a damp cloth', 'remove the rolls from the oil and serve with a sauce', 'cut the rolls on top of a bowl of rice noodles and serve with herbs and sauce']",wipe the rice paper with a damp cloth,B,B) wipe the rice paper with a damp cloth,B,100.0,234.0,0,0,1.0,False,True,64,1
youcook2__UmJk0WSl9Uc,578,ASI,What does the person do after mix in sour cream,"['add macaroni to the pan and then pour the cheese sauce on', 'chop cheese and grate in the food processor', 'melt butter in a pan and stir in flour', 'stir in half and half garlic powder salt pepper and paprika']",add macaroni to the pan and then pour the cheese sauce on,A,A) add macaroni to the pan and then pour the cheese sauce on,A,100.0,319.0,0,0,1.0,False,True,64,1
youcook2__VPFmudvabUg,567,ASI,What does the person do before add some salt and ground pepper and process,"['add the yogurt lemon juice worcestershire sauce tabasco the mayonnaise and process to combine', 'cut the lettuce into bite size and put it in a bowl', 'cut the bread into one inch cubes', 'add sauce and bread toos and garnish with cheese and lettuce']",add the yogurt lemon juice worcestershire sauce tabasco the mayonnaise and process to combine,A,A) add the yogurt lemon juice worcestershire sauce tabasco the may,A,100.0,177.0,0,0,1.0,False,True,64,1
youcook2__We2CzpjPD3k,542,ASI,What does the person do after add some water to the vegetables and add stock cube and black pepper,"['pour dry parsley leaves to the pan', 'cook some chopped onion and leek in another pan', 'fry some sausage on a pan']",pour dry parsley leaves to the pan,A,A) pour dry parsley leaves to the pan,A,100.0,281.0,0,0,1.0,False,True,64,1
youcook2__XAHNVoKV1Bc,539,ASI,What does the person do before make 8 meat balls out of the mixture prepared,"['drop all the meatballs into the boiling pot of sauce and cook', 'chop and add fresh basil and stir', 'add 3/4 pound of ground beef and mix well to incorporate all the ingredients', 'stir sauce into the spaghetti serve with meatballs in the center and sprinkle on parmesan']",add 3/4 pound of ground beef and mix well to incorporate all the ingredients,C,C) add 3/4 pound of ground beef and mix well to incorporate,C,100.0,370.0,0,0,1.0,False,True,64,1
youcook2___mL1gihKDw0,566,ASI,What does the person do before prepare some water in a large bowl and add some rock salt,"['combine the cabbage and salt water', 'add chopped daikon radish green onion apple puree and minced ginger and garlic to a large bowl', 'spread the mixture between the cabbage leaves', 'cut a cabbage into quarters and remove the stem']",cut a cabbage into quarters and remove the stem,D,D) cut a cabbage into quarters and remove the stem,D,100.0,69.0,0,0,1.0,False,True,64,1
youcook2___xIIpW8iMps,545,ASI,What does the person do before add tomato puree and cook until it starts to lose oil,"['heat the pan for about fifteen minutes', 'add salt chili powder and green chili', 'put the daal into sauce pan', 'add onion and cook until golden brown']",add onion and cook until golden brown,D,D) add onion and cook until golden brown,D,100.0,309.0,0,0,1.0,False,True,64,1
youcook2__a5FoLWnEiAI,552,ASI,What does the person do after pour the sauce in the pan and add the lentil and red kidney beans to the pot and mix them well,"['heat a pan add butter oil cumin seeds coriander seeds and onion and stir', 'blend the lentil and red kidney beans in the pot', 'mix dal makhni masala red chili powder and turmeric powder in a small bowl of water', 'add some salt']",add some salt,D,A) heat a pan add butter oil cumin seeds coriander seeds and,A,0.0,417.0,0,0,1.0,False,True,64,1
youcook2__bAC0cZIQVOk,579,ASI,What does the person do before add ground beef an egg ketchup and milk to a bowl,"['place the meat mixture into the pan', 'add mustard and worcestershire sauce and stir', 'mix the meat mixture together', 'cook the meatloaf in the oven']",add mustard and worcestershire sauce and stir,B,C) mix the meat mixture together,C,0.0,210.0,0,0,1.0,False,True,64,1
youcook2__bY4_F8J8HOM,561,ASI,What does the person do after add in the flour and mix and form the dough,"['spray some oil in a bowl and put the dough in', 'mix flour sugar salt olive oil and the yeast mixture', 'dissolve yeast and a little sugar into warm water']",spray some oil in a bowl and put the dough in,A,A) spray some oil in a bowl and put the dough in,A,100.0,159.0,0,0,1.0,False,True,64,1
youcook2__btikV_DUoCM,551,ASI,What does the person do after transfer the meat to a bowl top with a layer of mashed potatoes and grate some cheese,"['heat oil in a pan add the lamb and season it with salt and pepper', 'soak the mushrooms in nearly boiling water', 'cook dish in the oven', 'add in the mushrooms stir fry until the mushrooms are cooked']",cook dish in the oven,C,C) cook dish in the oven,C,100.0,450.0,0,0,1.0,False,True,64,1
youcook2__bxgdUWKOwtQ,550,ASI,What does the person do after cut into two halves and roll one half into a cone,"['knead dough and roll into oval shape', 'add stuffing to cone and use some water to seal the top edges', 'add a little water and mix', 'heat oil in pan and add cumin seeds asafratida ginger potatoes and peas']",add stuffing to cone and use some water to seal the top edges,B,B) add stuffing to cone and use some water to seal the top edges,B,100.0,413.0,0,0,1.0,False,True,64,1
youcook2__cQ8mt5ACO0A,582,ASI,What does the person do after add bean sprouts to the pan and stir,"['add onion ginger carrots and curry powder to the pan and stir', 'add vegetable to a hot pan', 'add udon noodles to the pan and stir', 'add minced garlic to the pan and stir']",add udon noodles to the pan and stir,C,A) add onion ginger carrots and curry powder to the pan and stir,A,0.0,303.0,0,0,1.0,False,True,64,1
youcook2__iq7aiv9MPvA,553,ASI,What does the person do after cover it with another piece of tortilla,"['put the tortilla on the sauce', 'cook beef cube steak chopped yellow onion red enchilada sauce cheese beans in a pot', 'layer the mixture cheese and tortillas', 'pour the mixture on it and top with shredded cheese']",layer the mixture cheese and tortillas,C,C) layer the mixture cheese and tortillas,C,100.0,277.0,0,0,1.0,False,True,64,1
youcook2__jnewhlK2USg,585,ASI,What does the person do after add the tuna mix on top and season with some sesame seeds,"['add hot sauce and mayo and then mix them together', 'roll it up and press firmly', 'chop some tuna meat into small pieces', 'spread some cooked rice on seaweed sushi wrapper']",roll it up and press firmly,B,B) roll it up and press firmly,B,100.0,265.0,0,0,1.0,False,True,64,1
youcook2__ljyO7IaGWLY,586,ASI,What does the person do before divide the dough into smaller balls,"['cut out circles from the sheet of dough', 'mash the potatoes with butter and cheese', 'roll the ball of dough out', 'place the filling and spinach on the dough']",mash the potatoes with butter and cheese,B,A) cut out circles from the sheet of dough,A,0.0,181.0,0,0,1.0,False,True,64,1
youcook2__luDzsPatsGw,558,ASI,What does the person do before mix sea salt pepper and spices,"['place the tray in the oven', 'dip the foie gras in the powder and place them in a deep pan', 'wipe the foie gras', 'pour some warm water in a baking tray']",wipe the foie gras,C,C) wipe the foie gras,C,100.0,194.0,0,0,1.0,False,True,64,1
youcook2__noS_n5k3oxM,570,ASI,What does the person do after add garlic ginger brown sugar and chopped onion and mix it well,"['put the pork in a large bowl and add chili paste', 'add sake to the mixture and mix it well', 'add some ground black pepper bamboo salt and chopped green onions and mix it well', 'now add sesame oil and mix it well']",add some ground black pepper bamboo salt and chopped green onions and mix it well,C,C) add some ground black pepper bamboo salt and chopped green onions and mix it,C,100.0,368.0,0,0,1.0,False,True,64,1
youcook2__nuwCjQVlBrg,559,ASI,What does the person do after coat the meat in the flour eggs and bread crumbs,"['melt the lard in the pan', 'chop up the red onion and add it to the bowl', 'add sugar salt vinegar oil stock and bacon fat to the bowl', 'remove the skin from the potatos']",melt the lard in the pan,A,A) melt the lard in the pan,A,100.0,243.0,0,0,1.0,False,True,64,1
youcook2__nz_LHDf0uqE,556,ASI,What does the person do before cut the potato into wedges,"['place the potato wedges into a pan of hot oil', 'pour beer into the flour mixture and stir', 'dip the fish into the batter and place in the pan of oil', 'remove the potatoes from the oil and place on paper towel']",pour beer into the flour mixture and stir,B,B) pour beer into the flour mixture and stir,B,100.0,325.0,0,0,1.0,False,True,64,1
youcook2__oYLrSflCI2g,544,ASI,What does the person do before pour water into the bowl while mixing,"['add oil and flour to the dough', 'add flour oil and salt in a bowl and mix', 'knead the dough until it is soft', 'fold the dough in half and roll again']",add flour oil and salt in a bowl and mix,B,B) add flour oil and salt in a bowl and mix,B,100.0,94.0,0,0,1.0,False,True,64,1
youcook2__pTjoGIvSfE8,572,ASI,What does the person do before saute minced garlic until translucent,"['drain and rinse cannellini beans and set aside', 'add drained pasta and beans to tomatoes and cook additional 10-15 minutes on low', 'stir over medium heat until mixture comes to a boil', 'boil a pot of salted water and cook pasta in it']",drain and rinse cannellini beans and set aside,A,A) drain and rinse cannellini beans and set aside,A,100.0,221.0,0,0,1.0,False,True,64,1
youcook2__paiJGvLILKE,571,ASI,What does the person do before spread some mayo between two buns,"['put the cooked beef in between', 'cook the marinated beef in a pan', 'also spread some hoi sin sauce', 'add herbs and carrot daikon and hot sauce in between and serve']",cook the marinated beef in a pan,B,B) cook the marinated beef in a pan,B,100.0,264.0,0,0,1.0,False,True,64,1
youcook2__sGzBQrg1adY,538,ASI,What does the person do after cover up and cook for 6 to 8 minutes,"['chop up the tomatoes', 'chop up oleander', 'add more garam masala powder', 'add cloves to the pot']",add more garam masala powder,C,A) chop up the tomatoes,A,0.0,588.0,0,0,1.0,False,True,64,1
youcook2__sSO2wO-yaHw,547,ASI,What does the person do after add ground black pepper to the wok,"['add udon noodles to the wok and stir', 'add sugar to the wok', 'add fish balls to the wok and stir', 'add hoisin sauce to the wok']",add sugar to the wok,B,A) add udon noodles to the wok and stir,A,0.0,484.0,0,0,1.0,False,True,64,1
youcook2__so-RuJQY1d0,554,ASI,What does the person do before add paneer cashews walnuts tomatoes and little yogurt and mix it evenly,"['spray cooking oil on the bottom and side of the baking dish', 'cover the dish and put it into a 400deg preheated oven for 40 min', 'sprinkle saffron oil over it and finally top it with fried onions and cilantro', 'cover it with lid and let it cook until the veggies are the done']",cover it with lid and let it cook until the veggies are the done,D,A) spray cooking oil on the bottom and side of the baking dish,A,0.0,192.0,0,0,1.0,False,True,64,1
youcook2__vVZsj1t9R70,581,ASI,What does the person do after add corn starch,"['cut the chicken breast into thin slices and shred them into small pieces', 'add eggs and stir', 'boil the chicken stock and add the chicken mushroom tofu and the bamboo shoots', 'add soy sauce corn starch and sesame oil and mix']",add eggs and stir,B,D) add soy sauce corn starch and sesame oil and mix,D,0.0,356.0,0,0,1.0,False,True,64,1
youcook2__vp_dOhmfGcs,557,ASI,What does the person do after add the noodles and stir,"['heat oil in the wok', 'add the carrots green onion and chicken to the wok', 'add the sauce to the wok and stir', 'mix in tamarind paste']",add the sauce to the wok and stir,C,C) add the sauce to the wok and stir,C,100.0,284.0,0,0,1.0,False,True,64,1
youcook2__xPiv3hP5888,573,ASI,What does the person do after pour the meat into an oven safe container,"['add mashed potatoes to the container and level over the meat', 'add butter and garlic to the pan and mix', 'add salt black pepper and italian seasoning to the meat', 'add flour to the pan and mix']",add mashed potatoes to the container and level over the meat,A,A) add mashed potatoes to the container and level over the meat,A,100.0,304.0,0,0,1.0,False,True,64,1
youcook2__ysRLGUndzgg,555,ASI,What does the person do before add noodles and vegetable broth and stir,"['add tofu to the soup', 'add a pinch of salt and vinegar and stir', 'add sesame seed oil and cover', 'add minced garlic and ginger soy sauce hot sauce sweet and sour sauce and stir']",add a pinch of salt and vinegar and stir,B,D) add minced garlic and ginger soy sauce hot sauce sweet and sour sauce and,D,0.0,156.0,0,0,1.0,False,True,64,1
youcook2__ysUibvVCpP8,584,ASI,What does the person do before take the shrimp and cut it into two halves,"['add rice noodles on top and roll it without breaking and fold the spring roll', 'repeat the process for all the other rolls and serve', 'mix 2 tbsp of chili garlic sauce with the hoisin and keep it aside', 'place the shrimp lettuce cucumber coriander sauce carrots red pepper and crab meat on the rice paper']",mix 2 tbsp of chili garlic sauce with the hoisin and keep it aside,C,D) place the shrimp lettuce cucumber coriander sauce carrots red pepper and crab,D,0.0,222.0,0,0,1.0,False,True,64,1
