video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Real-Time_Visual_Understanding__sample_57,Real-Time Visual Understanding_sample_57_5,Action Perception,What is the person doing right now?,"['Holding a blue ornament next to the grid-patterned adhesive sheet.', 'Smoothing out the sticker of a capital letter ""N.""', 'Applying a decal with intricate cursive writing to the blue ornament.', 'Peeling the metallic cap off the blue ornament.']",Applying a decal with intricate cursive writing to the blue ornament.,C,"B) Smoothing out the sticker of a capital letter ""N.""",B,0.0,660.0,661,661,1.0,False,49757,169877,0.2929,adaptive,50372,196,3084,26409435136,8,1
Real-Time_Visual_Understanding__sample_58,Real-Time Visual Understanding_sample_58_1,Action Perception,What are the hands doing right now?,"['Arranging flowers on a table.', 'Rotating a decorative paper wreath.', 'Painting a wreath.', 'Holding a black screen.']",Rotating a decorative paper wreath.,B,B) Rotating a decorative paper wreath.,B,100.0,8.0,9,503,1.0,False,1711,2313,0.7397,adaptive,1799,7,3084,0,8,1
Real-Time_Visual_Understanding__sample_58,Real-Time Visual Understanding_sample_58_2,Action Perception,What is the machine doing right now?,"['Pausing the cutting process.', 'Initiating a new cutting sequence.', 'Moving the cutting mat.', 'Changing the blade.']",Initiating a new cutting sequence.,B,B) Initiating a new cutting sequence.,B,100.0,138.0,139,503,1.0,False,19238,35723,0.5385,adaptive,19532,76,3084,10240393216,8,1
Real-Time_Visual_Understanding__sample_58,Real-Time Visual Understanding_sample_58_3,Action Perception,What are the hands doing right now?,"['Assembling cream-colored paper petals together.', 'Adding dimension by scoring the red petals.', 'Sorting finished cream-colored flowers.', 'Disposing of unwanted petals.']",Adding dimension by scoring the red petals.,B,A) Assembling cream-colored paper petals together.,A,0.0,260.0,261,503,1.0,False,29890,67077,0.4456,adaptive,30326,118,3084,15899557888,8,1
Real-Time_Visual_Understanding__sample_58,Real-Time Visual Understanding_sample_58_4,Action Perception,What are the person's hands doing right now?,"['Cutting paper into flower shapes.', 'Placing a finished flower with others.', 'Assembling a new set of flower petals.', 'Drawing a design on the cutting mat.']",Placing a finished flower with others.,B,A) Cutting paper into flower shapes.,A,0.0,362.0,363,503,1.0,False,38996,93291,0.418,adaptive,39578,154,3084,20750270464,8,1
Real-Time_Visual_Understanding__sample_58,Real-Time Visual Understanding_sample_58_5,Action Perception,What are the person's hands doing right now?,"['Spraying water on the flowers.', 'Rearranging flowers and leaves on the wreath.', 'Cutting the flowers with scissors.', 'Painting the flowers on the wreath.']",Rearranging flowers and leaves on the wreath.,B,A) Spraying water on the flowers.,A,0.0,502.0,503,503,1.0,False,56116,129271,0.4341,adaptive,56797,221,3084,29777985536,8,1
Real-Time_Visual_Understanding__sample_59,Real-Time Visual Understanding_sample_59_1,Action Perception,What is the hand doing right now?,"['Cutting the paper.', 'Displaying some heavy weight cardstock.', 'Holding a pen.', 'Arranging flowers.']",Displaying some heavy weight cardstock.,B,B) Displaying some heavy weight cardstock.,B,100.0,23.0,24,342,1.0,False,2824,6168,0.4578,adaptive,2827,11,3084,0,8,1
Real-Time_Visual_Understanding__sample_59,Real-Time Visual Understanding_sample_59_2,Action Perception,What action is being performed just now?,"['Displaying different material options.', 'Highlighting the ""On Mat"" option.', 'Clicking the continue button.', 'Changing the project type to ""Multiple Ways.""']",Clicking the continue button.,C,C) Clicking the continue button.,C,100.0,83.0,84,342,1.0,False,9597,21588,0.4446,adaptive,9766,38,3084,5120196608,8,1
Real-Time_Visual_Understanding__sample_59,Real-Time Visual Understanding_sample_59_3,Action Perception,What is the person doing right now?,"['Cutting strips of double-sided tape.', 'Positioning the paper onto the mat.', 'Sliding the cutting mat into a Cricut cutting machine.', 'Peeling a strip of tape using scissors.']",Sliding the cutting mat into a Cricut cutting machine.,C,C) Sliding the cutting mat into a Cricut cutting machine.,C,100.0,183.0,184,342,1.0,False,19434,47288,0.411,adaptive,19789,77,3084,10375135232,8,1
Real-Time_Visual_Understanding__sample_59,Real-Time Visual Understanding_sample_59_4,Action Perception,What is the person doing right now?,"['Peeling off the protective layer from the foam tape.', 'Using the white-handled craft scissors to cut the foam tape.', 'Writing ""Happy Mother\'s Day"" on a cutout.', 'Arranging small paper cutouts on the surface.']",Peeling off the protective layer from the foam tape.,A,D) Arranging small paper cutouts on the surface.,D,0.0,259.0,260,342,1.0,False,27368,66820,0.4096,adaptive,27756,108,3084,14552137728,8,1
Real-Time_Visual_Understanding__sample_59,Real-Time Visual Understanding_sample_59_5,Action Perception,What are the hands doing right now?,"['Placing a new cutout on the surface.', 'Adding more circular sequins.', 'Making final adjustments to the placed flowers.', 'Writing ""Happy Mother\'s Day"" on the cutout.']",Making final adjustments to the placed flowers.,C,"D) Writing ""Happy Mother's Day"" on the cutout.",D,0.0,341.0,342,342,1.0,False,35959,87894,0.4091,adaptive,36494,142,3084,19133366272,8,1
Real-Time_Visual_Understanding__sample_60,Real-Time Visual Understanding_sample_60_1,Text-Rich Understanding,What phrase appears right now?,"['""Links to the materials I used are in the video description.""', '""Merry Christmas and Happy New Year.""', '""Alcohol Ink Ornaments.""', '""Handmade Ornaments by Design.""']","""Alcohol Ink Ornaments.""",C,"C) ""Alcohol Ink Ornaments.""",C,100.0,14.0,15,481,1.0,False,1576,3855,0.4088,adaptive,1799,7,3084,0,8,1
Real-Time_Visual_Understanding__sample_60,Real-Time Visual Understanding_sample_60_2,Action Perception,What are the gloved hands doing just now?,"['Cutting the ornament into pieces.', 'Dispensing fluid into the ornament.', 'Painting the ornament.', 'Measuring the ornament with a ruler.']",Dispensing fluid into the ornament.,B,B) Dispensing fluid into the ornament.,B,100.0,139.0,140,481,1.0,False,13315,35980,0.3701,adaptive,13621,53,3084,7141326848,8,1
Real-Time_Visual_Understanding__sample_60,Real-Time Visual Understanding_sample_60_3,Action Perception,What is the person doing right now?,"['Holding a clear round ornament with golden streaks.', 'Applying additional golden ink to the ornament.', 'Mixing purple and blue ink in a container.', 'Holding an empty transparent container in their right hand.']",Applying additional golden ink to the ornament.,B,B) Applying additional golden ink to the ornament.,B,100.0,259.0,260,481,1.0,False,24757,66820,0.3705,adaptive,25186,98,3084,13204717568,8,1
Real-Time_Visual_Understanding__sample_60,Real-Time Visual Understanding_sample_60_4,Action Perception,What is the person doing right now?,"['Applying a clear coat to the ornament.', 'Inspecting the ornament for any areas that might need further enhancement.', 'Holding the bauble unpainted.', 'Removing paint from the mat.']",Inspecting the ornament for any areas that might need further enhancement.,B,A) Applying a clear coat to the ornament.,A,0.0,379.0,380,481,1.0,False,38504,97660,0.3943,adaptive,39064,152,3084,20480786432,8,1
Real-Time_Visual_Understanding__sample_60,Real-Time Visual Understanding_sample_60_5,Action Perception,What is the person using right now?,"['A pair of scissors.', ""A white tool labeled 'cricut'."", 'A ruler.', 'A pen.']",A white tool labeled 'cricut'.,B,B) A white tool labeled 'cricut'.,B,100.0,480.0,481,481,1.0,False,51243,123617,0.4145,adaptive,51914,202,3084,27217887232,8,1
Real-Time_Visual_Understanding__sample_61,Real-Time Visual Understanding_sample_61_1,Object Perception,What is being shown right now?,"['A collection of colorful notebooks.', 'Personalized agate coasters with names on them.', 'A stack of books with gilded edges.', 'A digital workspace interface.']",Personalized agate coasters with names on them.,B,B) Personalized agate coasters with names on them.,B,100.0,5.0,6,404,1.0,False,1114,1542,0.7224,adaptive,1285,5,3084,0,8,1
Real-Time_Visual_Understanding__sample_61,Real-Time Visual Understanding_sample_61_2,Action Perception,What is the cursor doing right now?,"['Dragging ""Melissa"" upward.', 'Pasting the name ""Brad.""', 'Highlighting the name ""Emily.""', 'Right-clicking on the pink square.']","Dragging ""Melissa"" upward.",A,"B) Pasting the name ""Brad.""",B,0.0,114.0,115,404,1.0,False,7774,29555,0.263,adaptive,7967,31,3084,4177002496,8,1
Real-Time_Visual_Understanding__sample_61,Real-Time Visual Understanding_sample_61_3,Action Perception,What is the cursor doing right now?,"['Highlighting the word ""Thomas"".', 'Adjusting the placement of ""Brad"".', 'Interacting with the word ""Melissa"".', 'Making changes to the word ""Emily"".']","Adjusting the placement of ""Brad"".",B,"A) Highlighting the word ""Thomas"".",A,0.0,210.0,211,404,1.0,False,13195,54227,0.2433,adaptive,13621,53,3084,7141326848,8,1
Real-Time_Visual_Understanding__sample_61,Real-Time Visual Understanding_sample_61_4,Action Perception,What is the hand doing right now?,"['Cutting another piece of gold foil.', 'Tearing off the excess stickers..', 'Pressing down on the gold foil.', 'Folding the ""Cricut"" sheet.']",Tearing off the excess stickers..,B,C) Pressing down on the gold foil.,C,0.0,317.0,318,404,1.0,False,22953,81726,0.2809,adaptive,23387,91,3084,12261523456,8,1
Real-Time_Visual_Understanding__sample_61,Real-Time Visual Understanding_sample_61_5,Action Perception,"What did the hands do just now with the ""Brad"" name piece?","['Held it up to the light.', 'Placed and smoothed it down onto the surface.', 'Removed a protective layer.', 'Dropped it onto the floor.']",Placed and smoothed it down onto the surface.,B,B) Placed and smoothed it down onto the surface.,B,100.0,403.0,404,404,1.0,False,33194,103828,0.3197,adaptive,33667,131,3084,17651204096,8,1
Real-Time_Visual_Understanding__sample_62,Real-Time Visual Understanding_sample_62_1,Action Perception,What is being displayed right now?,"['Round, glittery discs with names.', 'Text ""How To Resin Over Vinyl"".', 'A black screen with text.', 'Circular donut keychains with names.']",Circular donut keychains with names.,D,"A) Round, glittery discs with names.",A,0.0,19.0,20,489,1.0,False,2399,5140,0.4667,adaptive,2570,10,3084,0,8,1
Real-Time_Visual_Understanding__sample_62,Real-Time Visual Understanding_sample_62_2,Action Perception,What did the person do just now?,"['Presented a respiratory mask from various angles.', 'Directed a heat tool at a canvas.', 'Disassembled the resin kit.', 'Held and examined two round items.']",Held and examined two round items.,D,D) Held and examined two round items.,D,100.0,143.0,144,489,1.0,False,14612,37008,0.3948,adaptive,14906,58,3084,7815036928,8,1
Real-Time_Visual_Understanding__sample_62,Real-Time Visual Understanding_sample_62_3,Action Perception,What is both hands securing right now?,"['A transparent sheet onto a blue object.', 'A white piece onto a purple circular object.', 'A yellow and white crafting tool onto a white speckled piece.', 'A transparent tape printed with many patterns on it.']",A transparent tape printed with many patterns on it.,D,A) A transparent sheet onto a blue object.,A,0.0,260.0,261,489,1.0,False,24600,67077,0.3667,adaptive,24929,97,3084,13069975552,8,1
Real-Time_Visual_Understanding__sample_62,Real-Time Visual Understanding_sample_62_4,Action Perception,What action is the person performing right now?,"['Measuring ingredients in two cups.', 'Pouring liquid into a third container.', 'Wearing black gloves.', 'Consistently stirring the liquid.']",Consistently stirring the liquid.,D,D) Consistently stirring the liquid.,D,100.0,379.0,380,489,1.0,False,37414,97660,0.3831,adaptive,37779,147,3084,19807076352,8,1
Real-Time_Visual_Understanding__sample_62,Real-Time Visual Understanding_sample_62_5,Action Perception,What did the person do with the lighter just now?,"['Ignited a match.', 'Removed the popsicle stick from the container.', 'Adjusted the measurement markings on the container.', 'Brought the flame close to a gold glitter-covered top.']",Brought the flame close to a gold glitter-covered top.,D,D) Brought the flame close to a gold glitter-covered,D,100.0,488.0,489,489,1.0,False,48346,125673,0.3847,adaptive,48830,190,3084,25600983040,8,1
Real-Time_Visual_Understanding__sample_63,Real-Time Visual Understanding_sample_63_1,Action Perception,What is the person doing right now?,"['Pouring Epoxy Resin Part A into a plastic cup.', 'Mixing flower petals in a container.', 'Writing names on the keychains.', 'Organizing the hexagonal shapes.']",Pouring Epoxy Resin Part A into a plastic cup.,A,A) Pouring Epoxy Resin Part A into a plastic cup,A,100.0,20.0,21,443,1.0,False,3190,5397,0.5911,adaptive,3341,13,3084,1751646208,8,1
Real-Time_Visual_Understanding__sample_63,Real-Time Visual Understanding_sample_63_2,Action Perception,What is currently placed under the hexagonal label?,"['A small clear container.', 'A transparent plastic box with colorful items.', 'A mixing stick.', 'Tweezers.']",A small clear container.,A,B) A transparent plastic box with colorful items.,B,0.0,119.0,120,443,1.0,False,12058,30840,0.391,adaptive,12336,48,3084,6467616768,8,1
Real-Time_Visual_Understanding__sample_63,Real-Time Visual Understanding_sample_63_3,Action Perception,What is the left gloved hand doing right now?,"['Holding a clear cup with liquid.', 'Using a wooden stick to manipulate decorations.', 'Placing another hexagon-shaped piece on the workspace.', 'Making precise adjustments with a pen-like tool.']",Holding a clear cup with liquid.,A,D) Making precise adjustments with a pen-like tool.,D,0.0,205.0,206,443,1.0,False,17365,52942,0.328,adaptive,17733,69,3084,9297199104,8,1
Real-Time_Visual_Understanding__sample_63,Real-Time Visual Understanding_sample_63_4,Action Perception,What is the gloved hand doing right now?,"['Pouring liquid into a hexagonal piece.', 'Scraping the surface of the hexagonal piece.', 'Adjusting floral and foliage decorations.', 'Holding the paintbrush with a pink handle.']",Pouring liquid into a hexagonal piece.,A,A) Pouring liquid into a hexagonal piece.,A,100.0,310.0,311,443,1.0,False,26759,79927,0.3348,adaptive,27242,106,3084,14282653696,8,1
